Month,Day,TOTALDEMAND,YEAR,Date,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,avg_temp,ws_avg_50,ws_avg_10,
6,23,264330.85,2018,23-06-2018,88.57,5.39,11.39,3.43,7.17,4.66,2.57,7.45,4.82,5.99,3.73,7.41,6.055,3.695,Saturday
6,24,251701.16,2018,24-06-2018,83.81,5.7,11.21,6.52,8.28,4.28,2.57,5.52,4.19,4.91,3.2,8.865,4.9,3.38,Sunday
6,25,283945.43,2018,25-06-2018,88.07,6.25,11.69,5.88,8.13,2.22,1.51,5.01,2.87,3.46,2.31,8.785,3.615,2.19,Monday
6,26,285684.8,2018,26-06-2018,88.27,6.97,13.29,6.5,8.82,0.64,0.52,3.83,2.45,1.98,1.35,9.895,2.235,1.485,Tuesday
6,27,296200.26,2018,27-06-2018,82,4.89,13.19,5.16,7.77,0.74,0.47,3.83,2.42,1.94,1.36,9.175,2.285,1.445,Wednesday
6,28,300890.94,2018,28-06-2018,85.83,4.3,10.61,3.45,6.51,0.63,0.45,5.93,3.38,2.15,1.47,7.03,3.28,1.915,Thursday
6,29,278376.96,2018,29-06-2018,82.44,5.01,11.03,5.11,7.81,6.3,3.64,11.02,7.96,8.58,6.07,8.07,8.66,5.8,Friday
6,30,250788.85,2018,30-06-2018,83.01,5.25,11.97,4.82,7.96,5.62,3.31,11.18,8.15,8.25,5.82,8.395,8.4,5.73,Saturday
7,1,243112.15,2018,01-07-2018,77.6,4.05,12.83,3.36,7.69,0.37,0.28,5.58,3.37,3.08,2.11,8.095,2.975,1.825,Sunday
7,2,281426.51,2018,02-07-2018,73.1,2.54,13.34,3.18,6.99,1.93,1.43,7.68,4.72,4.49,3.01,8.26,4.805,3.075,Monday
7,3,271518.55,2018,03-07-2018,76.51,3.74,12.24,4.28,7.58,7.58,4.77,10.34,8.08,9.01,6.33,8.26,8.96,6.425,Tuesday
7,4,257161.95,2018,04-07-2018,68.52,4.73,14.6,6.34,10.21,9.97,6.86,14.33,11.33,11.71,8.7,10.47,12.15,9.095,Wednesday
7,5,251723.2,2018,05-07-2018,65.1,5.55,15.75,8.36,11.84,8.88,6.09,14.83,10.48,11.68,8.35,12.055,11.855,8.285,Thursday
7,6,248485.04,2018,06-07-2018,76.96,5.85,12.3,7.87,9.67,7.8,5.2,13.57,10.04,10.1,7.11,10.085,10.685,7.62,Friday
7,7,239434.87,2018,07-07-2018,78.59,4.94,10.79,7.05,8.43,9.75,6.32,14.97,11.4,12.69,9.24,8.92,12.36,8.86,Saturday
7,8,229124.43,2018,08-07-2018,87.64,7.69,11.71,8.42,9.66,8.11,5.07,12.42,9.36,10.41,7.27,10.065,10.265,7.215,Sunday
7,9,267748.95,2018,09-07-2018,86.36,6.92,12.25,5.81,9.09,4.88,2.7,7.68,5.42,6.32,3.99,9.03,6.28,4.06,Monday
7,10,280685.99,2018,10-07-2018,85.11,5.25,11.73,4.87,7.6,3.25,2.09,5.67,3.41,4.04,2.77,8.3,4.46,2.75,Tuesday
7,11,286922.25,2018,11-07-2018,87.79,4.29,10.02,4.16,6.18,2.01,1.4,7.83,6.48,5.77,4.05,7.09,4.92,3.94,Wednesday
7,12,291534.2,2018,12-07-2018,85.31,4.14,10.72,2.96,6.44,0.35,0.18,4.67,2.91,2.35,1.58,6.84,2.51,1.545,Thursday
7,13,281085.9,2018,13-07-2018,82.52,5.32,12.11,5.85,8.11,2.67,1.89,4.88,3.72,4.03,2.75,8.98,3.775,2.805,Friday
7,14,248983.06,2018,14-07-2018,75.56,3.21,12.8,3.34,7.21,2.15,1.58,7.2,4.32,4.1,2.72,8.07,4.675,2.95,Saturday
7,15,238928.63,2018,15-07-2018,67.46,1.19,12.9,2.53,6.75,7.11,4.37,10.59,7.5,8.74,6.07,7.715,8.85,5.935,Sunday
7,16,274893.5,2018,16-07-2018,73.73,3.09,11.65,4.31,7.43,8.02,4.55,12.3,9.96,9.9,7.21,7.98,10.16,7.255,Monday
7,17,262734.18,2018,17-07-2018,77.36,5.32,15.68,5.59,9.05,8.96,5.8,19.16,14.55,12.62,9.31,10.635,14.06,10.175,Tuesday
7,18,265713.44,2018,18-07-2018,74.24,4.17,13.18,4.78,8.45,7.8,4.52,12.77,10.03,10.53,7.44,8.98,10.285,7.275,Wednesday
7,19,267556.89,2018,19-07-2018,71.44,3.1,14.09,4.28,7.9,4.9,3.19,13.05,10.05,9.97,7.35,9.185,8.975,6.62,Thursday
7,20,271456.81,2018,20-07-2018,88.13,4.63,9.79,4.19,6.47,6.23,3.82,11.94,9.24,8.41,5.74,6.99,9.085,6.53,Friday
7,21,251857.24,2018,21-07-2018,80.98,4.24,11.8,4.63,7.28,4.73,2.94,7.01,4.23,5.85,3.68,8.215,5.87,3.585,Saturday
7,22,228373.6,2018,22-07-2018,71.25,2.48,12.61,4,7.29,6.62,3.84,9.05,7.24,8.12,5.43,8.305,7.835,5.54,Sunday
7,23,269329.31,2018,23-07-2018,68.82,2.01,11.37,3.44,7.31,9.15,5.89,16.77,12.64,13.1,9.85,7.405,12.96,9.265,Monday
7,24,265934.38,2018,24-07-2018,86.2,7.21,13.25,6.45,9.41,8.57,5.08,16.3,12.45,11.37,7.98,9.85,12.435,8.765,Tuesday
7,25,270616.59,2018,25-07-2018,80.5,4.71,12.65,4.73,7.84,5.39,2.93,8.31,5.69,6.79,4.3,8.69,6.85,4.31,Wednesday
7,26,275268.25,2018,26-07-2018,84.98,5.49,13.4,4.44,7.86,4.56,2.71,7.48,4.79,5.84,3.71,8.92,6.02,3.75,Thursday
7,27,260239,2018,27-07-2018,75.45,6.3,16.87,5.77,10.42,6.2,3.17,8.1,5.97,7.41,4.52,11.32,7.15,4.57,Friday
7,28,233885.88,2018,28-07-2018,77.94,7.33,16.82,6.07,11,4.57,2.92,9.02,5.87,6.89,4.31,11.445,6.795,4.395,Saturday
7,29,223110,2018,29-07-2018,82.84,6.44,11.27,6,9.2,8.66,5.75,13.74,10.62,11.04,7.9,8.635,11.2,8.185,Sunday
7,30,270844.27,2018,30-07-2018,77.53,4.11,11.27,5.01,7.77,6.92,4.74,13.52,9.84,9.31,6.63,8.14,10.22,7.29,Monday
7,31,259039.99,2018,31-07-2018,75.22,5.44,13.47,6.24,9.58,7.43,5.19,13.67,10.22,11.22,8.05,9.855,10.55,7.705,Tuesday
8,1,262824.72,2018,01-08-2018,79.18,5.27,12.95,5.6,8.65,0.45,0.33,9.17,5.66,4.52,2.95,9.275,4.81,2.995,Wednesday
8,2,258050,2018,02-08-2018,71.36,3.46,14.22,2.76,8.29,5.09,3.11,11.79,8.98,8.83,6.08,8.49,8.44,6.045,Thursday
8,3,259480.63,2018,03-08-2018,65.94,3.67,15.29,7.34,9.67,10.2,7.5,14.84,10.87,12.02,8.68,11.315,12.52,9.185,Friday
8,4,232476.35,2018,04-08-2018,77.01,5.04,13.11,5.21,8.83,7.56,4.58,11.97,9.38,10.09,7.07,9.16,9.765,6.98,Saturday
8,5,209824.76,2018,05-08-2018,55.64,2.63,15.5,7.05,11.14,9.78,6.34,14.63,11.17,12.27,8.71,11.275,12.205,8.755,Sunday
8,6,254397.56,2018,06-08-2018,83.22,4.98,9.64,6.07,7.64,8.02,4.94,12.1,9.56,10.02,7.3,7.855,10.06,7.25,Monday
8,7,263702.03,2018,07-08-2018,77.41,4.51,11.8,5.53,8.2,9,6.06,12.5,9.27,10.19,7.52,8.665,10.75,7.665,Tuesday
8,8,263879,2018,08-08-2018,86.06,6.01,12.21,4.57,8.21,5.92,3.36,13.03,9.81,9.08,6.47,8.39,9.475,6.585,Wednesday
8,9,271341.98,2018,09-08-2018,76.38,3.49,12.53,2.64,7.34,5.79,3.48,10,7.68,7.89,5.47,7.585,7.895,5.58,Thursday
8,10,243750.71,2018,10-08-2018,56.94,2.78,16.57,5.92,10.95,9.02,5.36,17.11,13.29,13.32,9.75,11.245,13.065,9.325,Friday
8,11,239977.47,2018,11-08-2018,78.65,4.2,10.88,5.48,7.65,5.62,3.69,8.79,7.08,7.08,5.05,8.18,7.205,5.385,Saturday
8,12,230463.7,2018,12-08-2018,82.39,4.74,11.75,2.75,7.54,6.16,4.13,9.74,7.64,8.32,5.75,7.25,7.95,5.885,Sunday
8,13,255083.14,2018,13-08-2018,83.45,7.52,13.88,7.26,10.2,7.19,3.76,9.25,7.12,8.19,5.29,10.57,8.22,5.44,Monday
8,14,242146.9,2018,14-08-2018,74,5.79,15.78,5.63,10.18,6.47,3.98,16.24,11.86,10.35,7.44,10.705,11.355,7.92,Tuesday
8,15,245204.23,2018,15-08-2018,63.24,4.14,14.58,6.41,10.79,8.37,5.31,16.51,12.13,12.29,8.78,10.495,12.44,8.72,Wednesday
8,16,262274.13,2018,16-08-2018,79.3,4.64,12.61,4.93,7.98,4.69,2.76,8.08,6.44,6.56,4.47,8.77,6.385,4.6,Thursday
8,17,250379.08,2018,17-08-2018,69.58,3.6,13.71,4.38,8.81,5.64,3.27,12.51,8.89,8.49,5.84,9.045,9.075,6.08,Friday
8,18,233142.52,2018,18-08-2018,80.76,4.79,10.8,5.73,7.88,5.76,3.47,12.24,8.92,9.45,6.88,8.265,9,6.195,Saturday
8,19,239415.86,2018,19-08-2018,79.1,3.78,9.82,4.89,7.15,8.02,4.64,13.05,10.26,11.1,7.97,7.355,10.535,7.45,Sunday
8,20,277836.77,2018,20-08-2018,85.38,4.74,10.64,3.79,7.04,5.3,3.38,9.54,6.9,7.63,5.12,7.215,7.42,5.14,Monday
8,21,276848.5,2018,21-08-2018,84.67,5.65,11.72,5.01,8.08,5.47,3.03,8.32,6.09,6.61,4.39,8.365,6.895,4.56,Tuesday
8,22,272481.69,2018,22-08-2018,82.85,5.39,12.38,5.57,8.13,1.11,0.92,5.54,3.11,3.04,1.92,8.975,3.325,2.015,Wednesday
8,23,263913.45,2018,23-08-2018,68.2,3.34,15.22,3.6,8.83,0.9,0.67,4.92,3.45,3.58,2.42,9.41,2.91,2.06,Thursday
8,24,260421.88,2018,24-08-2018,67.48,3.47,15.45,4.71,9.12,1.92,1.35,4.85,3.06,3.24,2.31,10.08,3.385,2.205,Friday
8,25,232943.55,2018,25-08-2018,66.26,3.66,16.34,4.89,9.59,0.75,0.54,4.36,2.55,1.81,1.31,10.615,2.555,1.545,Saturday
8,26,222872.53,2018,26-08-2018,82.56,5.57,14.34,3.63,8.36,1.17,0.87,7.95,5.57,4.83,3.48,8.985,4.56,3.22,Sunday
8,27,262561.7,2018,27-08-2018,75.17,2.5,10.87,3.67,6.55,3.95,2.48,6.95,5.94,6.27,4.3,7.27,5.45,4.21,Monday
8,28,279126.19,2018,28-08-2018,73.43,1.82,11.3,2.56,6.19,2.24,1.58,5.51,3.92,3.65,2.58,6.93,3.875,2.75,Tuesday
8,29,272064.32,2018,29-08-2018,63.69,0.18,13.1,1.17,6.52,1.22,1.04,5.89,3.39,2.81,2.02,7.135,3.555,2.215,Wednesday
8,30,279505.09,2018,30-08-2018,63.05,0.81,10.75,3.74,7.33,6.16,3.53,12.14,7.82,8.43,5.8,7.245,9.15,5.675,Thursday
8,31,260933.83,2018,31-08-2018,69.92,4.7,12.23,7.59,9.87,6.54,3.84,13.37,8.84,8.77,5.61,9.91,9.955,6.34,Friday
9,1,227590.13,2018,01-09-2018,85.61,6.1,11.88,3.86,8.38,5.31,3.14,8.4,6.61,7.28,4.96,7.87,6.855,4.875,Saturday
9,2,236805.81,2018,02-09-2018,81.51,3.8,10.9,3.19,6.73,4.72,2.79,6.1,5.07,5.63,3.79,7.045,5.41,3.93,Sunday
9,3,262897.99,2018,03-09-2018,77.76,3.81,13.07,3.64,7.41,2.92,2.36,6,3.87,4.33,3.02,8.355,4.46,3.115,Monday
9,4,256384.17,2018,04-09-2018,72.12,4.7,16.61,2.49,9.43,2,1.44,5.7,4.05,3.98,2.75,9.55,3.85,2.745,Tuesday
9,5,236614.31,2018,05-09-2018,66.81,6.07,17.05,6.53,11.99,5.71,3.31,11.54,8.81,9.25,6.05,11.79,8.625,6.06,Wednesday
9,6,232934.74,2018,06-09-2018,76.6,8.74,16.29,7.86,12.71,4.77,2.55,13.4,10.17,9.42,6.44,12.075,9.085,6.36,Thursday
9,7,247167.04,2018,07-09-2018,76.96,5.09,13.82,5.94,8.88,2.36,1.58,6.15,4.05,4.58,3.13,9.88,4.255,2.815,Friday
9,8,219897.23,2018,08-09-2018,67.07,3.77,14.98,4.36,9.52,0.23,0.23,8.81,5.32,4.16,2.77,9.67,4.52,2.775,Saturday
9,9,215677.9,2018,09-09-2018,77.33,7.88,17.21,7.5,11.68,4.42,2.56,10.84,8.32,7.89,5.26,12.355,7.63,5.44,Sunday
9,10,246265.25,2018,10-09-2018,79.5,8.68,18.44,7.06,12.1,0.26,0.19,5,3.35,3.27,2.21,12.75,2.63,1.77,Monday
9,11,222193.06,2018,11-09-2018,59.66,6.84,22.02,7.14,14.53,4.91,2.79,13.66,9.76,10.24,6.84,14.58,9.285,6.275,Tuesday
9,12,225870.08,2018,12-09-2018,64.67,4.74,16.05,6.87,11.09,5.49,3,10.33,6.6,7.16,4.84,11.46,7.91,4.8,Wednesday
9,13,235761.13,2018,13-09-2018,66.92,5.3,18.37,4.96,11.16,5.2,3.18,6.52,4.91,5.78,3.81,11.665,5.86,4.045,Thursday
9,14,222426.3,2018,14-09-2018,49.62,3.04,20.21,6.47,13.37,6.89,3.83,13.11,8.95,9.88,6.6,13.34,10,6.39,Friday
9,15,217264.71,2018,15-09-2018,63.22,3.07,14.26,4.77,9.67,8.59,5.94,14.43,11.39,11.38,8.42,9.515,11.51,8.665,Saturday
9,16,226060.01,2018,16-09-2018,70.95,2.97,12.95,3.16,7.86,4.07,2.38,8.47,5.76,5.62,3.91,8.055,6.27,4.07,Sunday
9,17,236416.48,2018,17-09-2018,60.13,2.81,16.57,3.63,10.15,5.54,3.25,10.2,7.36,8.02,5.39,10.1,7.87,5.305,Monday
9,18,239244.57,2018,18-09-2018,51.9,2.14,18.32,6.96,11.69,5.52,3.05,14.04,10.7,10.68,7.61,12.64,9.78,6.875,Tuesday
9,19,247575.54,2018,19-09-2018,75.01,4.07,12.8,5.04,8.2,2.91,1.97,7.15,5.8,5.37,3.85,8.92,5.03,3.885,Wednesday
9,20,250671.14,2018,20-09-2018,70.37,4.59,16.66,3.06,9.66,3.54,2.26,4.88,3.8,4.29,3,9.86,4.21,3.03,Thursday
9,21,240744.96,2018,21-09-2018,72.5,7.04,18.53,5.96,11.77,0.48,0.39,4.31,3.44,3.03,2.24,12.245,2.395,1.915,Friday
9,22,215463.44,2018,22-09-2018,72.94,7.33,19.3,5.94,11.98,0.95,0.7,5.56,4.59,4.13,2.96,12.62,3.255,2.645,Saturday
9,23,214664.2,2018,23-09-2018,73.64,5.34,13.31,6.92,9.78,3.27,1.97,8.44,7.19,7.17,5.26,10.115,5.855,4.58,Sunday
9,24,239071.43,2018,24-09-2018,69.58,4.37,15.4,4.28,9.61,5.15,3.18,7.24,5.76,6.19,4.45,9.84,6.195,4.47,Monday
9,25,249594.17,2018,25-09-2018,73.07,4.59,13.77,5.04,9.11,4.11,3.04,6.74,5.46,5.63,4.06,9.405,5.425,4.25,Tuesday
9,26,238476.69,2018,26-09-2018,59.39,2.94,18.37,3.69,10.47,0.57,0.73,5.17,3.87,3.32,2.32,11.03,2.87,2.3,Wednesday
9,27,221757.34,2018,27-09-2018,52.03,4.06,22.36,7.53,13.73,3.56,2.29,11.23,8.62,7.68,5.21,14.945,7.395,5.455,Thursday
9,28,217244.84,2018,28-09-2018,82.16,6.47,12.65,5.07,9.35,3.08,1.99,7.02,5.17,5.59,3.93,8.86,5.05,3.58,Friday
9,29,218630.13,2018,29-09-2018,70.18,3.31,14.09,3.43,8.37,4.07,2.51,6.61,5.37,5.53,3.93,8.76,5.34,3.94,Saturday
9,30,212472.46,2018,30-09-2018,70.31,5.23,17.39,5.33,10.34,0.55,0.58,5.41,3.15,3.21,2.19,11.36,2.98,1.865,Sunday
10,1,224059.85,2018,01-10-2018,52.56,3.66,22.12,4.91,13.13,0.78,0.48,5.49,4.4,3.56,2.54,13.515,3.135,2.44,Monday
10,2,228916.41,2018,02-10-2018,52.23,5.76,22.03,9.08,15.49,3.38,2.17,11.31,6.57,6.75,4.31,15.555,7.345,4.37,Tuesday
10,3,230981.67,2018,03-10-2018,70.09,8.08,16.72,8.68,13.36,4.42,2.49,10.29,6.24,6.29,4.44,12.7,7.355,4.365,Wednesday
10,4,230588.24,2018,04-10-2018,70.47,6.05,15.57,7.93,11.17,6.58,4.14,7.86,6.65,7.15,5.37,11.75,7.22,5.395,Thursday
10,5,225153.09,2018,05-10-2018,70.27,6.93,18.79,7.56,12.12,2.54,1.67,6.55,5.36,5.54,4.05,13.175,4.545,3.515,Friday
10,6,205976.29,2018,06-10-2018,59.96,7.05,23.14,6.21,14.68,0.26,0.16,6.14,4.99,3.33,2.31,14.675,3.2,2.575,Saturday
10,7,200953.41,2018,07-10-2018,53.05,6.94,24.49,9.52,16.51,0.35,0.4,5.36,2.69,2.67,1.8,17.005,2.855,1.545,Sunday
10,8,227891,2018,08-10-2018,51.01,7.95,26.73,11.96,18.23,0.36,0.34,6.7,4.02,3.4,2.18,19.345,3.53,2.18,Monday
10,9,232898.62,2018,09-10-2018,89.19,11.15,15.88,9.75,12.9,2.46,1.59,8.74,7,5.53,4.03,12.815,5.6,4.295,Tuesday
10,10,219102.16,2018,10-10-2018,64.34,4.91,16.71,6.79,11.34,7.28,4.58,10.86,8.88,9.4,7.16,11.75,9.07,6.73,Wednesday
10,11,220864.66,2018,11-10-2018,64.07,5.08,19.43,5.18,11.58,1.67,1.51,7.33,5.97,4.87,3.53,12.305,4.5,3.74,Thursday
10,12,220914.67,2018,12-10-2018,59,6.31,22.57,6.52,14.15,1.92,1.53,6.35,4.59,4.33,2.98,14.545,4.135,3.06,Friday
10,13,193169.49,2018,13-10-2018,54.55,6.78,23.46,8.76,15.89,2.34,1.59,9.05,7.13,5.13,3.51,16.11,5.695,4.36,Saturday
10,14,181837.23,2018,14-10-2018,55.78,9.23,25.16,11.22,18.15,5.23,2.89,11.59,8.84,8.71,5.62,18.19,8.41,5.865,Sunday
10,15,216140.55,2018,15-10-2018,55.25,10.72,25.28,15.39,19.9,8.36,4.88,12.53,8.88,10.4,6.83,20.335,10.445,6.88,Monday
10,16,227778.82,2018,16-10-2018,79.75,14.38,20,15.62,17.89,4.11,2.09,12.49,8.27,9.2,6.16,17.81,8.3,5.18,Tuesday
10,17,225184.52,2018,17-10-2018,77.88,11.9,20.12,11.88,15.71,4.55,2.63,6.96,5.51,5.99,3.94,16,5.755,4.07,Wednesday
10,18,225613.17,2018,18-10-2018,78.4,11.27,19.06,11.65,14.96,4.42,2.22,7.51,5.88,5.98,4.06,15.355,5.965,4.05,Thursday
10,19,215880.32,2018,19-10-2018,53.17,9.01,26.6,9.7,18.69,4.49,2.45,10.97,7.59,8.4,5.56,18.15,7.73,5.02,Friday
10,20,198737.71,2018,20-10-2018,73.24,7.6,17.26,7.92,12.19,3.34,2.64,9.04,6.74,6.03,4.36,12.59,6.19,4.69,Saturday
10,21,196855.06,2018,21-10-2018,71.1,7.62,19.34,7,12.66,2.28,2.04,4.98,3.23,3.65,2.57,13.17,3.63,2.635,Sunday
10,22,211787.23,2018,22-10-2018,45.54,5.53,26.07,8.4,17.46,3.26,1.84,11.05,7.88,8.02,5.37,17.235,7.155,4.86,Monday
10,23,218483.13,2018,23-10-2018,65.59,7.03,17.87,7.99,13.27,2.77,1.52,7.86,6.6,5.31,4.02,12.93,5.315,4.06,Tuesday
10,24,222846.73,2018,24-10-2018,61.48,3.79,16.78,6.18,10.85,5.2,3.2,6.61,5.7,6.03,4.37,11.48,5.905,4.45,Wednesday
10,25,224828.78,2018,25-10-2018,60,5.18,21.02,6.74,12.69,1.16,0.8,6.09,4.91,4.16,3.07,13.88,3.625,2.855,Thursday
10,26,222290.24,2018,26-10-2018,67.51,7.2,19.41,8.3,13.01,1.08,0.75,5.81,5.06,4.7,3.5,13.855,3.445,2.905,Friday
10,27,195947.97,2018,27-10-2018,68.75,7.3,19.07,7.54,12.83,0.75,0.53,9.7,8.02,6.76,5.11,13.305,5.225,4.275,Saturday
10,28,191248.03,2018,28-10-2018,59.19,3.49,17.15,5.89,11.1,4.43,3.45,6.83,5.49,5.89,4.42,11.52,5.63,4.47,Sunday
10,29,220393.23,2018,29-10-2018,60.85,5,19.73,6.85,12.28,2.1,1.5,6.01,4.77,4.36,3.26,13.29,4.055,3.135,Monday
10,30,226918.05,2018,30-10-2018,52.53,6.31,24.95,7.63,15.98,2.27,1.47,5.51,4.31,4.27,2.98,16.29,3.89,2.89,Tuesday
10,31,228805.49,2018,31-10-2018,72.12,10.77,22.99,10.66,15.71,1.45,0.82,5.09,4.43,2.64,2.22,16.825,3.27,2.625,Wednesday
11,1,234140.68,2018,01-11-2018,48.1,10.94,32.12,12.35,22.44,1.72,1.09,13.64,9.11,7.24,4.74,22.235,7.68,5.1,Thursday
11,2,233587.71,2018,02-11-2018,53.25,11.88,28.01,13.4,21.74,9.34,4.67,16.41,12.08,12.07,8.27,20.705,12.875,8.375,Friday
11,3,187718.57,2018,03-11-2018,54.91,5.91,20.9,9.75,14.85,3.42,1.97,9.73,7.21,7.42,5.56,15.325,6.575,4.59,Saturday
11,4,192865.25,2018,04-11-2018,62.17,8.59,22.8,8.87,15.74,0.43,0.29,5.45,4.23,3.06,2.22,15.835,2.94,2.26,Sunday
11,5,214028.15,2018,05-11-2018,64.99,13.29,26.1,14.7,19.97,3.85,2.02,10.61,8.06,7.18,4.86,20.4,7.23,5.04,Monday
11,6,201393.13,2018,06-11-2018,79.02,13.15,21.69,10.32,16.77,0.31,0.44,8.06,6.51,4.61,3.16,16.005,4.185,3.475,Tuesday
11,7,212774.39,2018,07-11-2018,65.08,4.77,15.41,7.43,11.02,5.14,3.01,8.04,6.73,6.71,4.86,11.42,6.59,4.87,Wednesday
11,8,218860.74,2018,08-11-2018,60.05,4.21,17.92,5.64,11.65,1.72,1.13,6.78,4.78,5.05,3.63,11.78,4.25,2.955,Thursday
11,9,225013.9,2018,09-11-2018,60.31,6.02,19.09,8.15,13.5,0.05,0.03,6.54,5.41,3.71,2.83,13.62,3.295,2.72,Friday
11,10,200407.1,2018,10-11-2018,60.34,7.49,21.97,9.29,15.05,0.69,0.49,6.13,4.74,3.19,2.57,15.63,3.41,2.615,Saturday
11,11,189205.78,2018,11-11-2018,63.8,8.22,22.1,9.75,14.95,2.29,2.3,5.33,4.06,3.6,2.88,15.925,3.81,3.18,Sunday
11,12,228319.19,2018,12-11-2018,49.72,8.73,29.47,10.04,19.49,2.09,1.43,7.11,3.67,4.33,2.78,19.755,4.6,2.55,Monday
11,13,240370.53,2018,13-11-2018,53.82,11.58,27.17,16.31,21.24,1.67,0.96,11.45,8.18,8.21,5.3,21.74,6.56,4.57,Tuesday
11,14,232975.16,2018,14-11-2018,79.75,12.83,21.62,12.03,16.3,2.49,2.1,6.61,5.87,3.96,3.29,16.825,4.55,3.985,Wednesday
11,15,217256.68,2018,15-11-2018,64.73,6.7,17.94,8.81,13.12,5.52,3.31,8.01,7.13,7.01,5.31,13.375,6.765,5.22,Thursday
11,16,214811.85,2018,16-11-2018,58.57,5.44,21.19,7.9,13.34,1.98,1.52,7.43,6.63,4.81,3.73,14.545,4.705,4.075,Friday
11,17,180997.84,2018,17-11-2018,60.73,5.92,19.66,7.24,13.28,6.26,3.59,8.57,7.46,7.33,5.52,13.45,7.415,5.525,Saturday
11,18,184086.26,2018,18-11-2018,55.28,8.6,26.64,8.4,17.62,0.77,0.3,6.54,4.07,3.88,2.64,17.52,3.655,2.185,Sunday
11,19,227957.07,2018,19-11-2018,43.61,8.75,29.32,13.56,21.7,4.78,2.69,9.81,7.68,7.25,4.83,21.44,7.295,5.185,Monday
11,20,236661.25,2018,20-11-2018,64.74,14.2,25.89,15.08,20.98,1.79,1.04,11.5,7.46,6.77,4.55,20.485,6.645,4.25,Tuesday
11,21,213236.39,2018,21-11-2018,62.63,8.25,22.28,10.17,15.26,1.92,1.65,8.1,6.12,5.25,4.01,16.225,5.01,3.885,Wednesday
11,22,214557.66,2018,22-11-2018,77,6.74,13.46,8.1,10.58,2.05,1.79,11.9,8.99,6.07,4.57,10.78,6.975,5.39,Thursday
11,23,227165.2,2018,23-11-2018,86.49,9.02,13.3,9.28,11.2,9.45,7.04,12.33,9.68,11.27,8.71,11.29,10.89,8.36,Friday
11,24,202704.24,2018,24-11-2018,77.37,9.73,17.36,10.87,13.58,5.3,3.24,9.27,6.99,7.36,5.64,14.115,7.285,5.115,Saturday
11,25,192480.82,2018,25-11-2018,74.06,9.7,19.37,10.29,14.2,4.26,2.69,6.8,5.88,5.4,4.08,14.83,5.53,4.285,Sunday
11,26,221095.21,2018,26-11-2018,71.74,10.09,20.22,11.06,15.09,2.56,2.51,5.57,3.8,4.1,3.18,15.64,4.065,3.155,Monday
11,27,219412.84,2018,27-11-2018,75.38,10.77,20.96,10.88,15.04,2.2,2.24,7.09,5.88,4.85,3.96,15.92,4.645,4.06,Tuesday
11,28,213369.65,2018,28-11-2018,75.63,11.54,20.64,12.31,15.78,6.84,4.55,9.81,8.32,8.28,6.53,16.475,8.325,6.435,Wednesday
11,29,225173.48,2018,29-11-2018,74.96,10.7,19.4,11.76,15.05,4.6,3.24,6.79,4.98,5.45,4.33,15.58,5.695,4.11,Thursday
11,30,220063.64,2018,30-11-2018,64.78,9.37,23.01,10.89,15.92,2.34,1.6,6.07,5.54,4.1,3.18,16.95,4.205,3.57,Friday
12,1,196870.65,2018,01-12-2018,43.35,7.81,29.66,9.05,20.76,2.62,1.73,14.15,9.04,8.73,6.04,19.355,8.385,5.385,Saturday
12,2,177806.13,2018,02-12-2018,59.17,7.41,19.18,11.23,15.26,6.71,3.84,12.12,8.29,8.78,6.57,15.205,9.415,6.065,Sunday
12,3,215332.61,2018,03-12-2018,67.5,9.55,21.49,10.09,15.47,6.91,4.26,11.82,9.33,9.46,6.98,15.79,9.365,6.795,Monday
12,4,223436.15,2018,04-12-2018,70.3,10.3,21.78,11.12,15.62,4.03,3.14,6.71,5.29,5.28,4.02,16.45,5.37,4.215,Tuesday
12,5,228450.24,2018,05-12-2018,63.5,10.22,25.32,10.26,17.12,1.5,1.58,5.03,3.56,3.52,2.63,17.79,3.265,2.57,Wednesday
12,6,270904.52,2018,06-12-2018,48.01,12.49,33.4,12.38,24.16,0.87,0.63,10.15,7.21,6.69,4.44,22.89,5.51,3.92,Thursday
12,7,313296.81,2018,07-12-2018,42.03,13.43,34.64,21.23,27.49,4.04,2.28,14.09,10.6,10.13,6.84,27.935,9.065,6.44,Friday
12,8,242474.94,2018,08-12-2018,63.08,15.76,30.35,14.87,23.05,1.41,0.93,7.23,5.73,4.08,3.04,22.61,4.32,3.33,Saturday
12,9,204322.23,2018,09-12-2018,73.14,12.91,25.19,13.39,17.71,0.92,1.15,5.48,4.47,3.29,2.82,19.29,3.2,2.81,Sunday
12,10,221607.53,2018,10-12-2018,63.96,9.64,22.11,11.57,16.39,3.89,2.55,6.71,6.16,5.87,4.54,16.84,5.3,4.355,Monday
12,11,228827.57,2018,11-12-2018,59.95,10.04,26.06,11.37,17.85,2.1,1.57,5.32,4.79,4.21,3.37,18.715,3.71,3.18,Tuesday
12,12,259430.93,2018,12-12-2018,56.85,14.1,31.44,14.11,23.02,0.23,0.15,8.66,6.78,4.77,3.48,22.775,4.445,3.465,Wednesday
12,13,229972.66,2018,13-12-2018,88.17,15.39,19.37,15.48,17.38,2.68,1.67,9.89,8.25,5.92,4.51,17.425,6.285,4.96,Thursday
